code_module,code_presentation,id_student,gender,region,highest_education,final_result,module_presentation_length,days_studied,activities_engaged,total_clicks,assessments_completed,average_assessment_score
FFF,2013J,594855,M,West Midlands Region,A Level or Equivalent,Pass,268,119.0,768.0,2486.0,0.9230769230769231,65.75
FFF,2013J,594894,M,East Anglian Region,A Level or Equivalent,Pass,268,68.0,345.0,1543.0,0.9230769230769231,76.16666666666667
FFF,2013J,594956,M,West Midlands Region,A Level or Equivalent,Withdrawn,268,83.0,564.0,2233.0,0.6153846153846154,65.25
FFF,2013J,594996,M,South Region,Lower Than A Level,Withdrawn,268,6.0,34.0,134.0,0.0,0.0
FFF,2013J,595119,M,London Region,A Level or Equivalent,Withdrawn,268,25.0,155.0,358.0,0.07692307692307693,62.0
FFF,2013J,595150,M,East Midlands Region,Lower Than A Level,Fail,268,48.0,275.0,1329.0,0.8461538461538461,63.54545454545455
FFF,2013J,595164,M,East Midlands Region,A Level or Equivalent,Pass,268,73.0,426.0,1536.0,0.9230769230769231,80.33333333333333
FFF,2013J,595235,F,East Anglian Region,A Level or Equivalent,Fail,268,55.0,405.0,1624.0,0.9230769230769231,67.41666666666667
FFF,2013J,595246,M,North Western Region,Lower Than A Level,Withdrawn,268,23.0,153.0,445.0,0.07692307692307693,70.0
FFF,2013J,595330,M,West Midlands Region,A Level or Equivalent,Pass,268,122.0,802.0,3867.0,0.9230769230769231,81.66666666666667
FFF,2013J,595386,M,West Midlands Region,A Level or Equivalent,Pass,268,72.0,711.0,3415.0,0.9230769230769231,72.91666666666667
FFF,2013J,595428,M,North Western Region,HE Qualification,Withdrawn,268,52.0,427.0,1417.0,0.15384615384615385,88.5
FFF,2013J,595477,M,Yorkshire Region,Lower Than A Level,Fail,268,123.0,1003.0,4008.0,0.9230769230769231,65.16666666666667
FFF,2013J,595483,M,East Anglian Region,Lower Than A Level,Fail,268,47.0,237.0,583.0,0.23076923076923078,76.0
FFF,2013J,595593,M,Wales,A Level or Equivalent,Fail,268,59.0,584.0,3083.0,0.38461538461538464,60.2
FFF,2013J,595649,M,London Region,A Level or Equivalent,Pass,268,24.0,145.0,961.0,0.9230769230769231,63.583333333333336
FFF,2013J,595655,M,West Midlands Region,Lower Than A Level,Pass,268,132.0,657.0,2266.0,0.9230769230769231,83.91666666666667
FFF,2013J,595676,M,London Region,Lower Than A Level,Withdrawn,268,85.0,573.0,1724.0,0.46153846153846156,66.5
FFF,2013J,595773,M,East Anglian Region,Lower Than A Level,Withdrawn,268,49.0,278.0,806.0,0.15384615384615385,66.0
FFF,2013J,595847,M,Wales,HE Qualification,Distinction,268,85.0,468.0,1652.0,0.9230769230769231,90.58333333333333
FFF,2013J,595895,M,Ireland,Lower Than A Level,Withdrawn,268,8.0,55.0,152.0,0.0,0.0
FFF,2013J,595915,F,Yorkshire Region,Lower Than A Level,Withdrawn,268,11.0,106.0,328.0,0.07692307692307693,78.0
FFF,2013J,595935,M,South Region,A Level or Equivalent,Withdrawn,268,38.0,272.0,880.0,0.3076923076923077,89.75
FFF,2013J,595978,M,East Anglian Region,Lower Than A Level,Withdrawn,268,40.0,189.0,580.0,0.07692307692307693,76.0
FFF,2013J,596029,M,London Region,Lower Than A Level,Fail,268,14.0,108.0,336.0,0.07692307692307693,52.0
FFF,2013J,596049,M,Yorkshire Region,Lower Than A Level,Withdrawn,268,8.0,54.0,114.0,0.07692307692307693,76.0
FFF,2013J,596125,M,South West Region,Lower Than A Level,Fail,268,23.0,196.0,800.0,0.38461538461538464,72.0
FFF,2013J,596146,M,South East Region,Lower Than A Level,Withdrawn,268,40.0,292.0,1000.0,0.15384615384615385,66.0
FFF,2013J,596147,M,North Western Region,Lower Than A Level,Pass,268,188.0,1084.0,3975.0,0.9230769230769231,85.08333333333333
FFF,2013J,596231,M,North Western Region,A Level or Equivalent,Withdrawn,268,19.0,123.0,236.0,0.15384615384615385,87.0
FFF,2013J,596266,M,South East Region,A Level or Equivalent,Fail,268,9.0,76.0,150.0,0.15384615384615385,53.0
FFF,2013J,596296,M,North Western Region,A Level or Equivalent,Fail,268,10.0,124.0,295.0,0.15384615384615385,65.0
FFF,2013J,596368,M,North Western Region,Lower Than A Level,Pass,268,107.0,796.0,3094.0,0.9230769230769231,77.66666666666667
FFF,2013J,596369,M,South West Region,Lower Than A Level,Withdrawn,268,30.0,194.0,470.0,0.3076923076923077,86.25
FFF,2013J,596406,M,West Midlands Region,A Level or Equivalent,Fail,268,57.0,340.0,1373.0,0.5384615384615384,72.71428571428571
FFF,2013J,596490,M,London Region,Lower Than A Level,Pass,268,104.0,761.0,3590.0,0.9230769230769231,72.08333333333333
FFF,2013J,596521,M,Scotland,A Level or Equivalent,Fail,268,40.0,188.0,831.0,0.9230769230769231,70.0
FFF,2013J,596593,M,Scotland,A Level or Equivalent,Pass,268,160.0,783.0,3553.0,0.9230769230769231,82.16666666666667
FFF,2013J,596624,M,South West Region,A Level or Equivalent,Fail,268,27.0,139.0,399.0,0.15384615384615385,68.0
FFF,2013J,596646,M,London Region,Lower Than A Level,Pass,268,79.0,345.0,1392.0,0.9230769230769231,68.0
FFF,2013J,596691,M,South West Region,Lower Than A Level,Fail,268,7.0,32.0,56.0,0.07692307692307693,54.0
FFF,2013J,596739,M,North Region,Lower Than A Level,Withdrawn,268,42.0,274.0,901.0,0.23076923076923078,69.66666666666667
FFF,2013J,596754,M,East Midlands Region,Lower Than A Level,Withdrawn,268,54.0,608.0,2301.0,0.3076923076923077,80.25
FFF,2013J,596756,M,South East Region,Lower Than A Level,Pass,268,124.0,702.0,3187.0,0.9230769230769231,74.41666666666667
FFF,2013J,596829,M,East Anglian Region,A Level or Equivalent,Withdrawn,268,44.0,229.0,570.0,0.23076923076923078,36.666666666666664
FFF,2013J,596858,M,Scotland,HE Qualification,Withdrawn,268,65.0,633.0,2418.0,0.3076923076923077,78.75
FFF,2013J,596860,M,North Western Region,HE Qualification,Pass,268,64.0,636.0,3837.0,0.9230769230769231,74.66666666666667
FFF,2013J,596938,M,West Midlands Region,A Level or Equivalent,Pass,268,45.0,444.0,2073.0,0.9230769230769231,78.25
FFF,2013J,596981,M,Scotland,A Level or Equivalent,Pass,268,74.0,558.0,2175.0,0.8461538461538461,76.54545454545455
FFF,2013J,596982,M,East Midlands Region,A Level or Equivalent,Pass,268,122.0,859.0,3337.0,0.9230769230769231,82.83333333333333
FFF,2013J,597074,M,Yorkshire Region,A Level or Equivalent,Fail,268,10.0,110.0,248.0,0.07692307692307693,86.0
FFF,2013J,597098,M,Wales,Lower Than A Level,Fail,268,8.0,48.0,195.0,0.0,0.0
FFF,2013J,597204,M,Scotland,HE Qualification,Pass,268,133.0,962.0,3765.0,0.9230769230769231,71.33333333333333
FFF,2013J,597241,M,West Midlands Region,A Level or Equivalent,Distinction,268,97.0,656.0,2683.0,0.9230769230769231,84.5
FFF,2013J,597293,M,South Region,Lower Than A Level,Pass,268,166.0,880.0,3360.0,0.9230769230769231,80.0
FFF,2013J,597627,M,South East Region,Lower Than A Level,Pass,268,130.0,785.0,3600.0,0.9230769230769231,80.58333333333333
FFF,2013J,597737,M,Scotland,A Level or Equivalent,Pass,268,65.0,409.0,1494.0,0.9230769230769231,66.66666666666667
FFF,2013J,597747,M,East Anglian Region,HE Qualification,Fail,268,104.0,704.0,3063.0,0.9230769230769231,51.916666666666664
FFF,2013J,597791,M,East Midlands Region,A Level or Equivalent,Pass,268,85.0,479.0,1989.0,0.9230769230769231,69.66666666666667
FFF,2013J,597797,M,Yorkshire Region,A Level or Equivalent,Pass,268,86.0,547.0,2549.0,0.9230769230769231,72.66666666666667
FFF,2013J,597817,F,East Anglian Region,A Level or Equivalent,Fail,268,12.0,67.0,221.0,0.07692307692307693,66.0
FFF,2013J,597880,M,North Region,A Level or Equivalent,Withdrawn,268,2.0,11.0,27.0,0.0,0.0
FFF,2013J,597906,M,Scotland,A Level or Equivalent,Pass,268,93.0,646.0,2815.0,0.9230769230769231,71.25
FFF,2013J,597912,M,South East Region,Lower Than A Level,Fail,268,79.0,584.0,2788.0,0.9230769230769231,70.5
FFF,2013J,598001,M,London Region,Lower Than A Level,Fail,268,30.0,231.0,842.0,0.38461538461538464,66.0
FFF,2013J,598032,F,North Western Region,Lower Than A Level,Fail,268,35.0,216.0,562.0,0.23076923076923078,72.33333333333333
FFF,2013J,598077,M,Wales,Lower Than A Level,Pass,268,37.0,323.0,1601.0,0.9230769230769231,71.58333333333333
FFF,2013J,598215,M,South Region,A Level or Equivalent,Pass,268,127.0,751.0,3765.0,0.9230769230769231,65.83333333333333
FFF,2013J,598235,M,South Region,HE Qualification,Fail,268,22.0,129.0,343.0,0.15384615384615385,57.0
FFF,2013J,598285,M,South West Region,Lower Than A Level,Pass,268,94.0,597.0,2694.0,0.9230769230769231,80.33333333333333
FFF,2013J,598294,M,London Region,HE Qualification,Pass,268,69.0,506.0,2691.0,0.9230769230769231,86.41666666666667
FFF,2013J,598306,M,East Anglian Region,A Level or Equivalent,Fail,268,20.0,200.0,921.0,0.9230769230769231,67.83333333333333
FFF,2013J,598353,M,West Midlands Region,HE Qualification,Withdrawn,268,9.0,37.0,86.0,0.0,0.0
FFF,2013J,598478,F,Scotland,A Level or Equivalent,Withdrawn,268,53.0,345.0,1357.0,0.15384615384615385,81.0
FFF,2013J,598480,M,London Region,Lower Than A Level,Fail,268,18.0,105.0,363.0,0.15384615384615385,54.0
FFF,2013J,598498,M,South East Region,Lower Than A Level,Withdrawn,268,27.0,256.0,1324.0,0.38461538461538464,84.4
FFF,2013J,598543,M,East Anglian Region,Lower Than A Level,Pass,268,85.0,682.0,2540.0,0.9230769230769231,80.41666666666667
FFF,2013J,598555,F,London Region,Lower Than A Level,Pass,268,106.0,722.0,2487.0,0.9230769230769231,76.75
FFF,2013J,598649,F,London Region,HE Qualification,Fail,268,95.0,713.0,2490.0,0.9230769230769231,67.25
FFF,2013J,598666,M,London Region,No Formal quals,Withdrawn,268,27.0,177.0,485.0,0.23076923076923078,58.333333333333336
FFF,2013J,598752,M,Ireland,A Level or Equivalent,Withdrawn,268,33.0,251.0,910.0,0.3076923076923077,62.0
FFF,2013J,598757,M,South Region,A Level or Equivalent,Withdrawn,268,5.0,62.0,254.0,0.07692307692307693,71.0
FFF,2013J,598887,M,South Region,A Level or Equivalent,Withdrawn,268,48.0,331.0,1220.0,0.7692307692307693,70.4
FFF,2013J,598962,M,South East Region,A Level or Equivalent,Withdrawn,268,46.0,236.0,744.0,0.5384615384615384,77.42857142857143
FFF,2013J,598966,M,South East Region,A Level or Equivalent,Pass,268,184.0,900.0,3887.0,0.9230769230769231,75.83333333333333
FFF,2013J,598983,M,Scotland,A Level or Equivalent,Pass,268,100.0,683.0,3142.0,0.9230769230769231,76.75
FFF,2013J,599094,M,Ireland,A Level or Equivalent,Pass,268,37.0,267.0,1189.0,0.9230769230769231,77.0
FFF,2013J,599114,M,Scotland,Lower Than A Level,Withdrawn,268,2.0,27.0,66.0,0.0,0.0
FFF,2013J,599168,M,East Midlands Region,Lower Than A Level,Fail,268,24.0,125.0,393.0,0.07692307692307693,92.0
FFF,2013J,599245,M,South Region,A Level or Equivalent,Pass,268,121.0,711.0,2717.0,0.9230769230769231,83.25
FFF,2013J,599297,M,Yorkshire Region,A Level or Equivalent,Fail,268,14.0,66.0,128.0,0.15384615384615385,70.0
FFF,2013J,599370,M,East Anglian Region,A Level or Equivalent,Pass,268,168.0,969.0,3679.0,0.6923076923076923,78.88888888888889
FFF,2013J,599445,F,Scotland,HE Qualification,Pass,268,121.0,825.0,2993.0,0.9230769230769231,81.41666666666667
FFF,2013J,599559,M,East Anglian Region,HE Qualification,Distinction,268,114.0,914.0,3668.0,0.9230769230769231,89.25
FFF,2013J,599568,M,East Anglian Region,A Level or Equivalent,Fail,268,15.0,92.0,322.0,0.15384615384615385,69.0
FFF,2013J,599570,M,North Western Region,Lower Than A Level,Fail,268,27.0,140.0,235.0,0.23076923076923078,46.333333333333336
FFF,2013J,599595,M,South East Region,A Level or Equivalent,Withdrawn,268,32.0,230.0,965.0,0.23076923076923078,49.0
FFF,2013J,599663,M,North Region,HE Qualification,Pass,268,101.0,728.0,2904.0,0.9230769230769231,83.75
FFF,2013J,599718,M,Scotland,HE Qualification,Pass,268,86.0,537.0,2054.0,0.9230769230769231,89.25
FFF,2013J,599783,M,Ireland,A Level or Equivalent,Pass,268,80.0,597.0,2384.0,0.9230769230769231,62.333333333333336
FFF,2013J,599795,M,London Region,Lower Than A Level,Withdrawn,268,23.0,116.0,303.0,0.3076923076923077,20.0
FFF,2013J,599805,M,South Region,A Level or Equivalent,Withdrawn,268,46.0,360.0,2253.0,0.23076923076923078,64.0
FFF,2013J,599816,M,East Anglian Region,HE Qualification,Pass,268,106.0,817.0,3338.0,0.9230769230769231,81.75
FFF,2013J,599857,M,Scotland,Lower Than A Level,Pass,268,161.0,730.0,3124.0,0.9230769230769231,86.25
FFF,2013J,599907,F,Scotland,HE Qualification,Fail,268,46.0,282.0,855.0,0.23076923076923078,63.333333333333336
FFF,2013J,599957,M,North Western Region,Lower Than A Level,Withdrawn,268,22.0,190.0,596.0,0.15384615384615385,73.0
FFF,2013J,599994,M,North Region,A Level or Equivalent,Withdrawn,268,3.0,30.0,147.0,0.0,0.0
FFF,2013J,600224,M,North Western Region,A Level or Equivalent,Pass,268,98.0,761.0,3517.0,0.9230769230769231,81.58333333333333
FFF,2013J,600243,M,Scotland,HE Qualification,Pass,268,51.0,446.0,1972.0,0.8461538461538461,88.72727272727273
FFF,2013J,600367,M,North Western Region,Lower Than A Level,Fail,268,34.0,184.0,666.0,0.23076923076923078,46.666666666666664
FFF,2013J,600436,F,West Midlands Region,HE Qualification,Withdrawn,268,126.0,867.0,2600.0,0.7692307692307693,63.2
FFF,2013J,600515,M,North Region,A Level or Equivalent,Fail,268,26.0,222.0,681.0,0.15384615384615385,69.0
FFF,2013J,600542,M,Ireland,A Level or Equivalent,Pass,268,96.0,704.0,2347.0,0.9230769230769231,79.25
FFF,2013J,600558,M,Scotland,Lower Than A Level,Pass,268,93.0,611.0,3230.0,0.9230769230769231,73.91666666666667
FFF,2013J,600615,M,South West Region,Lower Than A Level,Withdrawn,268,32.0,222.0,648.0,0.15384615384615385,60.0
FFF,2013J,600682,M,South Region,HE Qualification,Pass,268,95.0,736.0,3123.0,0.9230769230769231,66.16666666666667
FFF,2013J,600746,M,North Western Region,A Level or Equivalent,Withdrawn,268,37.0,310.0,1213.0,0.15384615384615385,86.0
FFF,2013J,600748,M,East Anglian Region,Lower Than A Level,Withdrawn,268,6.0,56.0,217.0,0.0,0.0
FFF,2013J,600808,M,South Region,A Level or Equivalent,Withdrawn,268,7.0,52.0,172.0,0.15384615384615385,72.0
FFF,2013J,600944,M,South Region,Lower Than A Level,Pass,268,13.0,146.0,900.0,0.9230769230769231,65.0
FFF,2013J,600947,M,South Region,Lower Than A Level,Fail,268,9.0,48.0,155.0,0.07692307692307693,74.0
FFF,2013J,600991,M,Scotland,HE Qualification,Pass,268,90.0,522.0,2067.0,0.9230769230769231,71.33333333333333
FFF,2013J,601021,M,Ireland,HE Qualification,Pass,268,90.0,690.0,3119.0,0.9230769230769231,68.75
FFF,2013J,601040,M,East Anglian Region,Lower Than A Level,Pass,268,104.0,662.0,2882.0,0.7692307692307693,81.3
FFF,2013J,601042,M,South West Region,Lower Than A Level,Fail,268,55.0,473.0,1976.0,0.9230769230769231,61.0
FFF,2013J,601074,M,East Anglian Region,A Level or Equivalent,Withdrawn,268,26.0,171.0,533.0,0.15384615384615385,82.5
FFF,2013J,601080,M,Wales,Lower Than A Level,Fail,268,4.0,37.0,88.0,0.07692307692307693,84.0
FFF,2013J,601104,M,South Region,Lower Than A Level,Pass,268,89.0,540.0,2314.0,0.9230769230769231,70.0
FFF,2013J,601180,M,Scotland,HE Qualification,Withdrawn,268,110.0,738.0,2877.0,0.3076923076923077,62.5
FFF,2013J,601184,M,North Western Region,A Level or Equivalent,Fail,268,27.0,164.0,529.0,0.23076923076923078,62.0
FFF,2013J,601213,M,South Region,HE Qualification,Distinction,268,155.0,910.0,2955.0,0.9230769230769231,92.83333333333333
FFF,2013J,601217,M,Scotland,Lower Than A Level,Withdrawn,268,1.0,1.0,1.0,0.0,0.0
FFF,2013J,601271,M,South West Region,Lower Than A Level,Withdrawn,268,56.0,376.0,790.0,0.23076923076923078,33.666666666666664
FFF,2013J,601388,F,South East Region,A Level or Equivalent,Pass,268,33.0,285.0,1197.0,0.9230769230769231,89.58333333333333
FFF,2013J,601390,F,Yorkshire Region,A Level or Equivalent,Pass,268,115.0,675.0,2654.0,0.9230769230769231,73.08333333333333
FFF,2013J,601399,M,South West Region,Lower Than A Level,Pass,268,107.0,712.0,3127.0,0.9230769230769231,65.5
FFF,2013J,601430,M,North Western Region,A Level or Equivalent,Pass,268,92.0,809.0,3218.0,0.9230769230769231,78.5
FFF,2013J,601439,F,Scotland,HE Qualification,Pass,268,96.0,482.0,1532.0,0.9230769230769231,80.41666666666667
FFF,2013J,601583,M,North Western Region,A Level or Equivalent,Pass,268,86.0,793.0,3528.0,0.9230769230769231,87.91666666666667
FFF,2013J,601745,M,London Region,A Level or Equivalent,Fail,268,103.0,732.0,2967.0,0.9230769230769231,65.0
FFF,2013J,601761,M,Yorkshire Region,A Level or Equivalent,Withdrawn,268,47.0,354.0,1391.0,0.15384615384615385,90.0
FFF,2013J,601783,F,Scotland,HE Qualification,Withdrawn,268,0.0,0.0,0.0,0.0,0.0
FFF,2013J,601788,M,North Western Region,Lower Than A Level,Pass,268,88.0,592.0,2651.0,0.9230769230769231,84.25
FFF,2013J,601808,F,Scotland,A Level or Equivalent,Pass,268,68.0,576.0,2439.0,0.9230769230769231,79.0
FFF,2013J,601952,F,East Midlands Region,Lower Than A Level,Pass,268,41.0,397.0,1789.0,0.8461538461538461,68.63636363636364
FFF,2013J,602053,M,South East Region,A Level or Equivalent,Withdrawn,268,52.0,341.0,1125.0,0.3076923076923077,67.0
FFF,2013J,602097,M,East Anglian Region,A Level or Equivalent,Fail,268,7.0,90.0,312.0,0.15384615384615385,51.0
FFF,2013J,602111,M,North Western Region,Lower Than A Level,Fail,268,22.0,252.0,542.0,0.07692307692307693,80.0
FFF,2013J,602320,M,London Region,A Level or Equivalent,Withdrawn,268,6.0,49.0,114.0,0.07692307692307693,78.0
FFF,2013J,602344,M,North Region,Lower Than A Level,Fail,268,17.0,181.0,888.0,0.15384615384615385,64.0
FFF,2013J,602406,M,East Midlands Region,A Level or Equivalent,Withdrawn,268,4.0,10.0,15.0,0.0,0.0
FFF,2013J,602451,M,North Region,A Level or Equivalent,Pass,268,58.0,606.0,3155.0,0.9230769230769231,71.58333333333333
FFF,2013J,602468,M,South East Region,Lower Than A Level,Pass,268,36.0,274.0,1225.0,0.7692307692307693,81.9
FFF,2013J,602502,M,Scotland,A Level or Equivalent,Withdrawn,268,35.0,184.0,524.0,0.3076923076923077,74.25
FFF,2013J,602516,F,East Anglian Region,A Level or Equivalent,Pass,268,112.0,769.0,3266.0,0.9230769230769231,81.75
FFF,2013J,602569,F,Scotland,A Level or Equivalent,Fail,268,7.0,56.0,160.0,0.0,0.0
FFF,2013J,602592,F,Yorkshire Region,Lower Than A Level,Fail,268,3.0,7.0,23.0,0.0,0.0
FFF,2013J,602600,M,Scotland,Lower Than A Level,Fail,268,23.0,209.0,663.0,0.07692307692307693,54.0
FFF,2013J,602719,M,East Anglian Region,A Level or Equivalent,Pass,268,36.0,295.0,1628.0,0.9230769230769231,61.333333333333336
FFF,2013J,602734,M,West Midlands Region,HE Qualification,Fail,268,30.0,143.0,241.0,0.23076923076923078,67.33333333333333
FFF,2013J,602777,M,East Midlands Region,A Level or Equivalent,Pass,268,58.0,501.0,2412.0,0.9230769230769231,84.75
FFF,2013J,602792,M,London Region,Lower Than A Level,Withdrawn,268,40.0,328.0,1203.0,0.23076923076923078,85.0
FFF,2013J,602895,F,Scotland,HE Qualification,Fail,268,42.0,426.0,1899.0,0.9230769230769231,63.083333333333336
FFF,2013J,602948,M,South Region,A Level or Equivalent,Pass,268,119.0,728.0,3420.0,0.9230769230769231,82.58333333333333
FFF,2013J,602994,M,London Region,A Level or Equivalent,Withdrawn,268,61.0,371.0,1231.0,0.23076923076923078,67.0
FFF,2013J,603030,M,Wales,HE Qualification,Fail,268,14.0,71.0,159.0,0.15384615384615385,58.0
FFF,2013J,603111,F,West Midlands Region,A Level or Equivalent,Withdrawn,268,56.0,477.0,1890.0,0.3076923076923077,74.5
FFF,2013J,603148,M,London Region,Lower Than A Level,Withdrawn,268,16.0,71.0,173.0,0.07692307692307693,68.0
FFF,2013J,603155,M,Scotland,Lower Than A Level,Pass,268,170.0,961.0,3129.0,0.9230769230769231,70.91666666666667
FFF,2013J,603170,M,London Region,Lower Than A Level,Distinction,268,83.0,653.0,2769.0,0.9230769230769231,89.16666666666667
FFF,2013J,603199,M,North Western Region,Lower Than A Level,Withdrawn,268,102.0,934.0,3813.0,0.5384615384615384,62.857142857142854
FFF,2013J,603216,M,North Region,A Level or Equivalent,Fail,268,27.0,108.0,239.0,0.15384615384615385,51.0
FFF,2013J,603220,M,East Midlands Region,Lower Than A Level,Fail,268,21.0,98.0,213.0,0.07692307692307693,74.0
FFF,2013J,603260,F,South West Region,Lower Than A Level,Withdrawn,268,26.0,162.0,630.0,0.15384615384615385,80.0
FFF,2013J,603327,M,Scotland,A Level or Equivalent,Pass,268,100.0,736.0,3173.0,0.9230769230769231,74.5
FFF,2013J,603389,M,East Midlands Region,Lower Than A Level,Pass,268,125.0,749.0,3189.0,0.9230769230769231,82.91666666666667
FFF,2013J,603423,M,North Region,A Level or Equivalent,Withdrawn,268,31.0,193.0,573.0,0.15384615384615385,67.0
FFF,2013J,603437,M,London Region,Lower Than A Level,Pass,268,100.0,722.0,3304.0,0.9230769230769231,76.25
FFF,2013J,603529,M,Scotland,A Level or Equivalent,Pass,268,79.0,740.0,3605.0,0.9230769230769231,81.83333333333333
FFF,2013J,603576,M,East Midlands Region,A Level or Equivalent,Pass,268,80.0,465.0,1990.0,0.8461538461538461,73.63636363636364
FFF,2013J,603597,M,London Region,A Level or Equivalent,Pass,268,143.0,838.0,3708.0,0.9230769230769231,78.5
FFF,2013J,603600,M,East Anglian Region,Lower Than A Level,Pass,268,118.0,905.0,3193.0,0.9230769230769231,87.16666666666667
FFF,2013J,603611,M,East Anglian Region,A Level or Equivalent,Pass,268,79.0,598.0,2667.0,0.9230769230769231,85.16666666666667
FFF,2013J,603733,M,West Midlands Region,A Level or Equivalent,Pass,268,81.0,789.0,3568.0,0.8461538461538461,84.72727272727273
FFF,2013J,603819,M,Scotland,A Level or Equivalent,Pass,268,130.0,763.0,3060.0,0.9230769230769231,85.16666666666667
FFF,2013J,603848,M,Yorkshire Region,Lower Than A Level,Withdrawn,268,71.0,489.0,1518.0,0.3076923076923077,61.75
FFF,2013J,603873,M,West Midlands Region,Lower Than A Level,Withdrawn,268,16.0,116.0,309.0,0.0,0.0
FFF,2013J,603931,M,North Region,Lower Than A Level,Withdrawn,268,128.0,580.0,1841.0,0.3076923076923077,65.0
FFF,2013J,604087,M,South Region,Lower Than A Level,Fail,268,58.0,482.0,1431.0,0.6153846153846154,65.0
FFF,2013J,604142,M,West Midlands Region,Lower Than A Level,Withdrawn,268,17.0,121.0,337.0,0.15384615384615385,69.0
FFF,2013J,604184,M,East Midlands Region,A Level or Equivalent,Pass,268,88.0,553.0,2357.0,0.8461538461538461,77.0909090909091
FFF,2013J,604228,M,North Western Region,Lower Than A Level,Withdrawn,268,16.0,152.0,588.0,0.15384615384615385,60.0
FFF,2013J,604258,M,Scotland,Lower Than A Level,Withdrawn,268,34.0,168.0,740.0,0.15384615384615385,58.0
FFF,2013J,604379,M,East Anglian Region,A Level or Equivalent,Pass,268,41.0,286.0,1370.0,0.9230769230769231,80.91666666666667
FFF,2013J,604416,M,Ireland,A Level or Equivalent,Fail,268,40.0,334.0,1406.0,0.9230769230769231,76.25
FFF,2013J,604427,M,London Region,A Level or Equivalent,Pass,268,69.0,434.0,2472.0,0.9230769230769231,78.5
FFF,2013J,604514,M,Scotland,A Level or Equivalent,Fail,268,37.0,235.0,813.0,0.15384615384615385,82.0
FFF,2013J,604581,F,North Western Region,A Level or Equivalent,Fail,268,17.0,60.0,176.0,0.15384615384615385,80.0
FFF,2013J,604583,M,Scotland,A Level or Equivalent,Withdrawn,268,58.0,576.0,2060.0,0.3076923076923077,71.25
FFF,2013J,604606,M,Yorkshire Region,Lower Than A Level,Withdrawn,268,44.0,220.0,785.0,0.15384615384615385,63.0
FFF,2013J,604633,M,East Anglian Region,A Level or Equivalent,Pass,268,60.0,335.0,1287.0,0.9230769230769231,74.83333333333333
FFF,2013J,604635,M,Scotland,A Level or Equivalent,Pass,268,63.0,334.0,1393.0,0.9230769230769231,69.5
FFF,2013J,604700,F,Scotland,HE Qualification,Distinction,268,113.0,997.0,3696.0,0.9230769230769231,84.33333333333333
FFF,2013J,604741,M,East Midlands Region,A Level or Equivalent,Pass,268,57.0,335.0,1401.0,0.6923076923076923,63.111111111111114
FFF,2013J,604755,M,East Anglian Region,A Level or Equivalent,Pass,268,48.0,311.0,1374.0,0.8461538461538461,76.9090909090909
FFF,2013J,604799,M,West Midlands Region,Lower Than A Level,Pass,268,112.0,638.0,2309.0,0.9230769230769231,75.0
FFF,2013J,604817,M,South West Region,Lower Than A Level,Fail,268,6.0,36.0,111.0,0.0,0.0
FFF,2013J,604828,M,Scotland,A Level or Equivalent,Fail,268,19.0,138.0,469.0,0.15384615384615385,80.0
FFF,2013J,604889,F,East Midlands Region,A Level or Equivalent,Withdrawn,268,5.0,46.0,125.0,0.0,0.0
FFF,2013J,604918,M,Scotland,A Level or Equivalent,Fail,268,20.0,133.0,477.0,0.15384615384615385,81.0
FFF,2013J,604945,M,Scotland,HE Qualification,Fail,268,56.0,307.0,990.0,0.46153846153846156,64.5
FFF,2013J,604946,M,London Region,HE Qualification,Withdrawn,268,16.0,174.0,407.0,0.0,0.0
FFF,2013J,605012,M,London Region,A Level or Equivalent,Pass,268,59.0,543.0,2210.0,0.9230769230769231,70.66666666666667
FFF,2013J,605069,M,Scotland,Lower Than A Level,Pass,268,115.0,482.0,2482.0,0.9230769230769231,65.41666666666667
FFF,2013J,605091,M,South East Region,No Formal quals,Withdrawn,268,47.0,390.0,1525.0,0.15384615384615385,86.5
FFF,2013J,605195,M,Scotland,HE Qualification,Distinction,268,141.0,979.0,3076.0,0.9230769230769231,87.66666666666667
FFF,2013J,605269,M,South Region,A Level or Equivalent,Withdrawn,268,33.0,148.0,507.0,0.38461538461538464,52.6
FFF,2013J,605372,M,East Midlands Region,Lower Than A Level,Fail,268,7.0,46.0,103.0,0.0,0.0
FFF,2013J,605394,M,North Western Region,A Level or Equivalent,Fail,268,6.0,32.0,76.0,0.07692307692307693,74.0
FFF,2013J,605459,M,South West Region,Lower Than A Level,Pass,268,77.0,419.0,2097.0,0.9230769230769231,81.0
FFF,2013J,605538,M,South Region,Lower Than A Level,Pass,268,133.0,785.0,3599.0,0.9230769230769231,82.16666666666667
FFF,2013J,605589,M,Scotland,HE Qualification,Pass,268,148.0,776.0,3435.0,0.9230769230769231,65.75
FFF,2013J,605621,M,South West Region,A Level or Equivalent,Pass,268,90.0,577.0,2778.0,0.9230769230769231,84.08333333333333
FFF,2013J,605666,M,East Midlands Region,HE Qualification,Pass,268,62.0,363.0,1487.0,0.9230769230769231,92.91666666666667
FFF,2013J,605756,M,South East Region,Lower Than A Level,Pass,268,63.0,595.0,2615.0,0.9230769230769231,79.25
FFF,2013J,605886,F,South West Region,A Level or Equivalent,Fail,268,92.0,786.0,3629.0,0.38461538461538464,39.8
